datetime,aggregate,tv,fridge,washing_machine
2024-07-18 21:00:50+00:00,156.0,40.0,65.0,51.0
2024-07-18 21:00:51+00:00,164.0,46.0,64.0,54.0
2024-07-18 21:00:52+00:00,158.0,40.0,66.0,52.0
2024-07-18 21:00:53+00:00,161.0,50.0,64.0,47.0
2024-07-18 21:00:54+00:00,158.0,39.0,64.0,55.0
2024-07-18 21:00:55+00:00,163.0,42.0,64.0,57.0
2024-07-18 21:00:56+00:00,201.0,60.0,63.0,78.0
2024-07-18 21:00:57+00:00,157.0,38.0,64.0,55.0
2024-07-18 21:00:58+00:00,151.0,40.0,63.0,48.0
2024-07-18 21:00:59+00:00,174.0,41.0,63.0,70.0
2024-07-18 21:01:00+00:00,169.0,38.0,63.0,68.0
2024-07-18 21:01:01+00:00,150.0,38.0,63.0,49.0
2024-07-18 21:01:02+00:00,156.0,42.0,61.0,53.0
2024-07-18 21:01:03+00:00,149.0,41.0,60.0,48.0
2024-07-18 21:01:04+00:00,185.0,67.0,62.0,56.0
2024-07-18 21:01:05+00:00,150.0,38.0,62.0,50.0
2024-07-18 21:01:06+00:00,145.0,38.0,60.0,47.0
2024-07-18 21:01:07+00:00,152.0,41.0,60.0,51.0
2024-07-18 21:01:08+00:00,147.0,42.0,58.0,47.0
2024-07-18 21:01:09+00:00,171.0,60.0,61.0,50.0
2024-07-18 21:01:10+00:00,145.0,37.0,60.0,48.0
2024-07-18 21:01:11+00:00,158.0,42.0,59.0,57.0
2024-07-18 21:01:12+00:00,165.0,56.0,59.0,50.0
2024-07-18 21:01:13+00:00,156.0,43.0,59.0,54.0
2024-07-18 21:01:14+00:00,211.0,42.0,61.0,108.0
2024-07-18 21:01:15+00:00,164.0,37.0,59.0,68.0
2024-07-18 21:01:16+00:00,155.0,42.0,58.0,55.0
2024-07-18 21:01:17+00:00,153.0,41.0,58.0,54.0
2024-07-18 21:01:18+00:00,147.0,39.0,58.0,50.0
2024-07-18 21:01:19+00:00,175.0,62.0,58.0,55.0
2024-07-18 21:01:20+00:00,158.0,44.0,58.0,56.0
2024-07-18 21:01:21+00:00,151.0,40.0,58.0,53.0
2024-07-18 21:01:22+00:00,148.0,39.0,58.0,51.0
2024-07-18 21:01:23+00:00,160.0,52.0,58.0,50.0
2024-07-18 21:01:24+00:00,154.0,45.0,57.0,52.0
2024-07-18 21:01:25+00:00,145.0,41.0,58.0,46.0
2024-07-18 21:01:26+00:00,157.0,46.0,58.0,53.0
2024-07-18 21:01:27+00:00,145.0,40.0,59.0,46.0
2024-07-18 21:01:28+00:00,152.0,43.0,57.0,52.0
2024-07-18 21:01:29+00:00,165.0,60.0,59.0,46.0
2024-07-18 21:01:30+00:00,166.0,38.0,58.0,70.0
2024-07-18 21:01:31+00:00,169.0,48.0,57.0,64.0
2024-07-18 21:01:32+00:00,150.0,44.0,57.0,49.0
2024-07-18 21:01:33+00:00,144.0,41.0,57.0,46.0
2024-07-18 21:01:34+00:00,145.0,37.0,60.0,48.0
2024-07-18 21:01:35+00:00,173.0,43.0,58.0,72.0
2024-07-18 21:01:36+00:00,149.0,37.0,59.0,53.0
2024-07-18 21:01:37+00:00,146.0,38.0,59.0,49.0
2024-07-18 21:01:38+00:00,153.0,40.0,58.0,55.0
2024-07-18 21:01:39+00:00,183.0,63.0,59.0,61.0
2024-07-18 21:01:40+00:00,145.0,39.0,58.0,48.0
2024-07-18 21:01:41+00:00,152.0,48.0,58.0,46.0
2024-07-18 21:01:42+00:00,155.0,40.0,59.0,56.0
2024-07-18 21:01:43+00:00,170.0,40.0,57.0,73.0
2024-07-18 21:01:44+00:00,154.0,45.0,57.0,52.0
2024-07-18 21:01:45+00:00,159.0,55.0,58.0,46.0
2024-07-18 21:01:46+00:00,145.0,37.0,58.0,50.0
2024-07-18 21:01:47+00:00,167.0,40.0,59.0,68.0
2024-07-18 21:01:48+00:00,174.0,53.0,59.0,62.0
2024-07-18 21:01:49+00:00,155.0,47.0,59.0,49.0
2024-07-18 21:01:50+00:00,143.0,38.0,59.0,46.0
2024-07-18 21:01:51+00:00,153.0,46.0,59.0,48.0
2024-07-18 21:01:52+00:00,177.0,42.0,59.0,76.0
2024-07-18 21:01:53+00:00,165.0,38.0,59.0,68.0
2024-07-18 21:01:54+00:00,151.0,44.0,59.0,48.0
2024-07-18 21:01:55+00:00,161.0,40.0,58.0,63.0
2024-07-18 21:01:56+00:00,148.0,40.0,59.0,49.0
2024-07-18 21:01:57+00:00,157.0,40.0,58.0,59.0
2024-07-18 21:01:58+00:00,153.0,39.0,59.0,55.0
2024-07-18 21:01:59+00:00,147.0,36.0,58.0,53.0
2024-07-18 21:02:00+00:00,150.0,41.0,60.0,49.0
2024-07-18 21:02:01+00:00,163.0,47.0,60.0,56.0
2024-07-18 21:02:02+00:00,168.0,50.0,60.0,58.0
2024-07-18 21:02:03+00:00,148.0,39.0,60.0,49.0
2024-07-18 21:02:04+00:00,156.0,45.0,60.0,51.0
2024-07-18 21:02:05+00:00,170.0,41.0,59.0,70.0
2024-07-18 21:02:06+00:00,165.0,41.0,59.0,65.0
2024-07-18 21:02:07+00:00,146.0,40.0,60.0,46.0
2024-07-18 21:02:08+00:00,154.0,38.0,60.0,56.0
2024-07-18 21:02:09+00:00,148.0,38.0,62.0,48.0
2024-07-18 21:02:10+00:00,145.0,37.0,61.0,47.0
2024-07-18 21:02:11+00:00,157.0,49.0,60.0,48.0
2024-07-18 21:02:12+00:00,164.0,41.0,61.0,62.0
2024-07-18 21:02:13+00:00,174.0,41.0,59.0,74.0
2024-07-18 21:02:14+00:00,154.0,46.0,58.0,50.0
2024-07-18 21:02:15+00:00,147.0,40.0,59.0,48.0
2024-07-18 21:02:16+00:00,151.0,40.0,59.0,52.0
2024-07-18 21:02:17+00:00,151.0,40.0,61.0,50.0
2024-07-18 21:02:18+00:00,163.0,40.0,60.0,63.0
2024-07-18 21:02:19+00:00,151.0,38.0,61.0,52.0
2024-07-18 21:02:20+00:00,156.0,37.0,60.0,59.0
2024-07-18 21:02:21+00:00,149.0,37.0,62.0,50.0
2024-07-18 21:02:22+00:00,152.0,41.0,61.0,50.0
2024-07-18 21:02:23+00:00,151.0,42.0,62.0,47.0
2024-07-18 21:02:24+00:00,152.0,39.0,62.0,51.0
2024-07-18 21:02:25+00:00,147.0,39.0,61.0,47.0
2024-07-18 21:02:26+00:00,150.0,42.0,60.0,48.0
2024-07-18 21:02:27+00:00,151.0,39.0,61.0,51.0
2024-07-18 21:02:28+00:00,153.0,43.0,62.0,48.0
2024-07-18 21:02:29+00:00,169.0,50.0,62.0,57.0
2024-07-18 21:02:30+00:00,232.0,61.0,61.0,110.0
2024-07-18 21:02:31+00:00,159.0,42.0,61.0,56.0
2024-07-18 21:02:32+00:00,170.0,44.0,61.0,65.0
2024-07-18 21:02:33+00:00,164.0,54.0,62.0,48.0
2024-07-18 21:02:34+00:00,163.0,40.0,62.0,61.0
2024-07-18 21:02:35+00:00,155.0,41.0,62.0,52.0
2024-07-18 21:02:36+00:00,159.0,50.0,61.0,48.0
2024-07-18 21:02:37+00:00,152.0,38.0,61.0,53.0
2024-07-18 21:02:38+00:00,164.0,49.0,61.0,54.0
2024-07-18 21:02:39+00:00,162.0,49.0,61.0,52.0
2024-07-18 21:02:40+00:00,165.0,41.0,60.0,64.0
2024-07-18 21:02:41+00:00,154.0,41.0,60.0,53.0
2024-07-18 21:02:42+00:00,170.0,42.0,61.0,67.0
2024-07-18 21:02:43+00:00,162.0,55.0,61.0,46.0
2024-07-18 21:02:44+00:00,179.0,64.0,61.0,54.0
2024-07-18 21:02:45+00:00,149.0,38.0,62.0,49.0
2024-07-18 21:02:46+00:00,155.0,37.0,62.0,56.0
2024-07-18 21:02:47+00:00,162.0,36.0,61.0,65.0
2024-07-18 21:02:48+00:00,146.0,39.0,61.0,46.0
2024-07-18 21:02:49+00:00,163.0,46.0,61.0,56.0
2024-07-18 21:02:50+00:00,167.0,52.0,62.0,53.0
2024-07-18 21:02:51+00:00,162.0,51.0,63.0,48.0
2024-07-18 21:02:52+00:00,151.0,39.0,62.0,50.0
2024-07-18 21:02:53+00:00,197.0,88.0,62.0,47.0
2024-07-18 21:02:54+00:00,167.0,46.0,61.0,60.0
2024-07-18 21:02:55+00:00,150.0,41.0,62.0,47.0
2024-07-18 21:02:56+00:00,155.0,44.0,62.0,49.0
2024-07-18 21:02:57+00:00,173.0,42.0,62.0,69.0
2024-07-18 21:02:58+00:00,151.0,41.0,60.0,50.0
2024-07-18 21:02:59+00:00,175.0,39.0,62.0,74.0
2024-07-18 21:03:00+00:00,147.0,36.0,63.0,48.0
2024-07-18 21:03:01+00:00,155.0,41.0,61.0,53.0
2024-07-18 21:03:02+00:00,150.0,41.0,60.0,49.0
2024-07-18 21:03:03+00:00,170.0,51.0,61.0,58.0
2024-07-18 21:03:04+00:00,177.0,42.0,63.0,72.0
2024-07-18 21:03:05+00:00,156.0,47.0,61.0,48.0
2024-07-18 21:03:06+00:00,153.0,40.0,61.0,52.0
2024-07-18 21:03:07+00:00,165.0,47.0,63.0,55.0
2024-07-18 21:03:08+00:00,163.0,42.0,64.0,57.0
2024-07-18 21:03:09+00:00,156.0,43.0,61.0,52.0
2024-07-18 21:03:10+00:00,174.0,48.0,63.0,63.0
2024-07-18 21:03:11+00:00,150.0,40.0,62.0,48.0
2024-07-18 21:03:12+00:00,153.0,40.0,62.0,51.0
2024-07-18 21:03:13+00:00,166.0,44.0,62.0,60.0
2024-07-18 21:03:14+00:00,174.0,55.0,61.0,58.0
2024-07-18 21:03:15+00:00,165.0,47.0,61.0,57.0
2024-07-18 21:03:16+00:00,170.0,41.0,60.0,69.0
2024-07-18 21:03:17+00:00,160.0,40.0,62.0,58.0
2024-07-18 21:03:18+00:00,153.0,42.0,62.0,49.0
2024-07-18 21:03:19+00:00,150.0,40.0,60.0,50.0
2024-07-18 21:03:20+00:00,156.0,40.0,62.0,54.0
2024-07-18 21:03:21+00:00,149.0,40.0,63.0,46.0
2024-07-18 21:03:22+00:00,166.0,44.0,62.0,60.0
2024-07-18 21:03:23+00:00,169.0,42.0,62.0,65.0
2024-07-18 21:03:24+00:00,153.0,38.0,62.0,53.0
2024-07-18 21:03:25+00:00,155.0,48.0,61.0,46.0
2024-07-18 21:03:26+00:00,167.0,43.0,63.0,61.0
2024-07-18 21:03:27+00:00,165.0,39.0,62.0,64.0
2024-07-18 21:03:28+00:00,157.0,44.0,62.0,51.0
2024-07-18 21:03:29+00:00,161.0,51.0,62.0,48.0
2024-07-18 21:03:30+00:00,184.0,69.0,63.0,52.0
2024-07-18 21:03:31+00:00,153.0,41.0,62.0,50.0
2024-07-18 21:03:32+00:00,154.0,41.0,62.0,51.0
2024-07-18 21:03:33+00:00,152.0,39.0,62.0,51.0
2024-07-18 21:03:34+00:00,150.0,42.0,62.0,46.0
2024-07-18 21:03:35+00:00,151.0,42.0,63.0,46.0
2024-07-18 21:03:36+00:00,154.0,42.0,63.0,49.0
2024-07-18 21:03:37+00:00,151.0,38.0,62.0,51.0
2024-07-18 21:03:38+00:00,153.0,44.0,62.0,47.0
2024-07-18 21:03:39+00:00,203.0,50.0,61.0,92.0
2024-07-18 21:03:40+00:00,156.0,39.0,64.0,53.0
2024-07-18 21:03:41+00:00,159.0,38.0,62.0,59.0
2024-07-18 21:03:42+00:00,154.0,37.0,62.0,55.0
2024-07-18 21:03:43+00:00,159.0,42.0,62.0,55.0
2024-07-18 21:03:44+00:00,145.0,37.0,63.0,45.0
2024-07-18 21:03:45+00:00,167.0,44.0,62.0,61.0
2024-07-18 21:03:46+00:00,172.0,65.0,62.0,45.0
2024-07-18 21:03:47+00:00,215.0,43.0,61.0,111.0
2024-07-18 21:03:48+00:00,173.0,43.0,62.0,68.0
2024-07-18 21:03:49+00:00,190.0,72.0,63.0,55.0
2024-07-18 21:03:50+00:00,171.0,40.0,63.0,68.0
2024-07-18 21:03:51+00:00,168.0,40.0,63.0,65.0
2024-07-18 21:03:52+00:00,191.0,83.0,64.0,44.0
2024-07-18 21:03:53+00:00,177.0,56.0,64.0,57.0
2024-07-18 21:03:54+00:00,152.0,38.0,62.0,52.0
2024-07-18 21:03:55+00:00,162.0,49.0,63.0,50.0
2024-07-18 21:03:56+00:00,155.0,44.0,63.0,48.0
2024-07-18 21:03:57+00:00,152.0,38.0,63.0,51.0
2024-07-18 21:03:58+00:00,152.0,39.0,63.0,50.0
2024-07-18 21:03:59+00:00,149.0,38.0,63.0,48.0
2024-07-18 21:04:00+00:00,154.0,43.0,63.0,48.0
2024-07-18 21:04:01+00:00,157.0,43.0,63.0,51.0
2024-07-18 21:04:02+00:00,181.0,67.0,63.0,51.0
2024-07-18 21:04:03+00:00,153.0,42.0,64.0,47.0
2024-07-18 21:04:04+00:00,149.0,42.0,61.0,46.0
2024-07-18 21:04:05+00:00,177.0,56.0,63.0,58.0
2024-07-18 21:04:06+00:00,173.0,46.0,64.0,63.0
2024-07-18 21:04:07+00:00,158.0,43.0,63.0,52.0
2024-07-18 21:04:08+00:00,151.0,43.0,62.0,46.0
2024-07-18 21:04:09+00:00,174.0,67.0,63.0,44.0
2024-07-18 21:04:10+00:00,150.0,40.0,64.0,46.0
2024-07-18 21:04:11+00:00,163.0,42.0,64.0,57.0
2024-07-18 21:04:12+00:00,147.0,40.0,62.0,45.0
2024-07-18 21:04:13+00:00,169.0,44.0,62.0,63.0
2024-07-18 21:04:14+00:00,162.0,42.0,64.0,56.0
2024-07-18 21:04:15+00:00,155.0,41.0,63.0,51.0
2024-07-18 21:04:16+00:00,155.0,41.0,65.0,49.0
2024-07-18 21:04:17+00:00,164.0,53.0,65.0,46.0
2024-07-18 21:04:18+00:00,153.0,41.0,65.0,47.0
2024-07-18 21:04:19+00:00,166.0,47.0,65.0,54.0
2024-07-18 21:04:20+00:00,158.0,39.0,65.0,54.0
2024-07-18 21:04:21+00:00,190.0,74.0,65.0,51.0
2024-07-18 21:04:22+00:00,159.0,43.0,63.0,53.0
2024-07-18 21:04:23+00:00,168.0,39.0,64.0,65.0
2024-07-18 21:04:24+00:00,191.0,74.0,65.0,52.0
2024-07-18 21:04:25+00:00,156.0,38.0,65.0,53.0
2024-07-18 21:04:26+00:00,159.0,38.0,63.0,58.0
2024-07-18 21:04:27+00:00,153.0,43.0,63.0,47.0
2024-07-18 21:04:28+00:00,168.0,56.0,65.0,47.0
2024-07-18 21:04:29+00:00,150.0,39.0,65.0,46.0
2024-07-18 21:04:30+00:00,167.0,44.0,64.0,59.0
2024-07-18 21:04:31+00:00,179.0,66.0,64.0,49.0
2024-07-18 21:04:32+00:00,169.0,44.0,64.0,61.0
2024-07-18 21:04:33+00:00,165.0,47.0,66.0,52.0
2024-07-18 21:04:34+00:00,156.0,43.0,64.0,49.0
2024-07-18 21:04:35+00:00,156.0,42.0,63.0,51.0
2024-07-18 21:04:36+00:00,154.0,41.0,64.0,49.0
2024-07-18 21:04:37+00:00,151.0,38.0,65.0,48.0
2024-07-18 21:04:38+00:00,153.0,43.0,66.0,44.0
2024-07-18 21:04:39+00:00,164.0,42.0,64.0,58.0
2024-07-18 21:04:40+00:00,164.0,40.0,66.0,58.0
2024-07-18 21:04:41+00:00,157.0,40.0,66.0,51.0
2024-07-18 21:04:42+00:00,177.0,64.0,65.0,48.0
2024-07-18 21:04:43+00:00,149.0,38.0,65.0,46.0
2024-07-18 21:04:44+00:00,158.0,44.0,66.0,48.0
2024-07-18 21:04:45+00:00,167.0,38.0,63.0,66.0
2024-07-18 21:04:46+00:00,163.0,45.0,65.0,53.0
2024-07-18 21:04:47+00:00,153.0,40.0,67.0,46.0
2024-07-18 21:04:48+00:00,154.0,37.0,66.0,51.0
2024-07-18 21:04:49+00:00,177.0,62.0,66.0,49.0
2024-07-18 21:04:50+00:00,160.0,42.0,66.0,52.0
2024-07-18 21:04:51+00:00,155.0,41.0,65.0,49.0
2024-07-18 21:04:52+00:00,190.0,54.0,66.0,70.0
2024-07-18 21:04:53+00:00,168.0,53.0,64.0,51.0
2024-07-18 21:04:54+00:00,159.0,42.0,66.0,51.0
2024-07-18 21:04:55+00:00,176.0,46.0,64.0,66.0
2024-07-18 21:04:56+00:00,157.0,42.0,66.0,49.0
2024-07-18 21:04:57+00:00,190.0,48.0,64.0,78.0
2024-07-18 21:04:58+00:00,156.0,44.0,65.0,47.0
2024-07-18 21:04:59+00:00,181.0,71.0,65.0,45.0
2024-07-18 21:05:00+00:00,184.0,59.0,65.0,60.0
2024-07-18 21:05:01+00:00,156.0,40.0,66.0,50.0
2024-07-18 21:05:02+00:00,160.0,46.0,64.0,50.0
2024-07-18 21:05:03+00:00,157.0,44.0,65.0,48.0
2024-07-18 21:05:04+00:00,159.0,48.0,64.0,47.0
2024-07-18 21:05:05+00:00,162.0,46.0,64.0,52.0
2024-07-18 21:05:06+00:00,166.0,55.0,64.0,47.0
2024-07-18 21:05:07+00:00,160.0,45.0,65.0,50.0
2024-07-18 21:05:08+00:00,150.0,39.0,65.0,46.0
2024-07-18 21:05:09+00:00,170.0,55.0,65.0,50.0
2024-07-18 21:05:10+00:00,169.0,39.0,64.0,66.0
2024-07-18 21:05:11+00:00,163.0,52.0,64.0,47.0
2024-07-18 21:05:12+00:00,160.0,48.0,64.0,48.0
2024-07-18 21:05:13+00:00,170.0,49.0,65.0,56.0
2024-07-18 21:05:14+00:00,188.0,64.0,64.0,60.0
2024-07-18 21:05:15+00:00,160.0,43.0,65.0,52.0
2024-07-18 21:05:16+00:00,155.0,43.0,63.0,49.0
2024-07-18 21:05:17+00:00,150.0,37.0,64.0,49.0
2024-07-18 21:05:18+00:00,154.0,40.0,64.0,50.0
2024-07-18 21:05:19+00:00,150.0,38.0,65.0,47.0
2024-07-18 21:05:20+00:00,168.0,47.0,64.0,57.0
2024-07-18 21:05:21+00:00,191.0,40.0,64.0,87.0
2024-07-18 21:05:22+00:00,183.0,62.0,65.0,56.0
2024-07-18 21:05:23+00:00,156.0,40.0,64.0,52.0
2024-07-18 21:05:24+00:00,172.0,58.0,64.0,50.0
2024-07-18 21:05:25+00:00,187.0,68.0,63.0,56.0
2024-07-18 21:05:26+00:00,173.0,58.0,66.0,49.0
2024-07-18 21:05:27+00:00,161.0,40.0,71.0,50.0
2024-07-18 21:05:28+00:00,164.0,51.0,65.0,48.0
2024-07-18 21:05:29+00:00,162.0,51.0,65.0,46.0
2024-07-18 21:05:30+00:00,105.0,40.0,65.0,0.0
2024-07-18 21:05:31+00:00,106.0,40.0,66.0,0.0
2024-07-18 21:05:32+00:00,104.0,38.0,66.0,0.0
2024-07-18 21:05:33+00:00,121.0,56.0,65.0,0.0
2024-07-18 21:05:34+00:00,111.0,46.0,65.0,0.0
2024-07-18 21:05:35+00:00,126.0,61.0,65.0,0.0
2024-07-18 21:05:36+00:00,105.0,40.0,65.0,0.0
2024-07-18 21:05:37+00:00,107.0,42.0,65.0,0.0
2024-07-18 21:05:38+00:00,123.0,58.0,65.0,0.0
2024-07-18 21:05:39+00:00,110.0,44.0,66.0,0.0
2024-07-18 21:05:40+00:00,109.0,43.0,66.0,0.0
2024-07-18 21:05:41+00:00,114.0,49.0,65.0,0.0
2024-07-18 21:05:42+00:00,112.0,46.0,66.0,0.0
2024-07-18 21:05:43+00:00,117.0,51.0,66.0,0.0
2024-07-18 21:05:44+00:00,107.0,42.0,65.0,0.0
2024-07-18 21:05:45+00:00,109.0,44.0,65.0,0.0
2024-07-18 21:05:46+00:00,108.0,44.0,64.0,0.0
2024-07-18 21:05:47+00:00,106.0,41.0,65.0,0.0
2024-07-18 21:05:48+00:00,105.0,40.0,65.0,0.0
2024-07-18 21:05:49+00:00,105.0,40.0,65.0,0.0
2024-07-18 21:05:50+00:00,105.0,40.0,65.0,0.0
2024-07-18 21:05:51+00:00,104.0,39.0,65.0,0.0
2024-07-18 21:05:52+00:00,114.0,48.0,66.0,0.0
2024-07-18 21:05:53+00:00,107.0,41.0,66.0,0.0
2024-07-18 21:05:54+00:00,114.0,48.0,66.0,0.0
2024-07-18 21:05:55+00:00,105.0,40.0,65.0,0.0
2024-07-18 21:05:56+00:00,130.0,65.0,65.0,0.0
2024-07-18 21:05:57+00:00,115.0,50.0,65.0,0.0
2024-07-18 21:05:58+00:00,110.0,43.0,67.0,0.0
2024-07-18 21:05:59+00:00,111.0,43.0,68.0,0.0
2024-07-18 21:06:00+00:00,163.0,45.0,65.0,53.0
2024-07-18 21:06:01+00:00,201.0,51.0,66.0,84.0
2024-07-18 21:06:02+00:00,153.0,42.0,66.0,45.0
2024-07-18 21:06:03+00:00,156.0,39.0,64.0,53.0
2024-07-18 21:06:04+00:00,172.0,40.0,64.0,68.0
2024-07-18 21:06:05+00:00,191.0,66.0,64.0,61.0
2024-07-18 21:06:06+00:00,183.0,44.0,67.0,72.0
2024-07-18 21:06:07+00:00,177.0,50.0,67.0,60.0
2024-07-18 21:06:08+00:00,179.0,40.0,66.0,73.0
2024-07-18 21:06:09+00:00,157.0,42.0,64.0,51.0
2024-07-18 21:06:10+00:00,171.0,41.0,66.0,64.0
2024-07-18 21:06:11+00:00,172.0,44.0,66.0,62.0
2024-07-18 21:06:12+00:00,158.0,42.0,67.0,49.0
2024-07-18 21:06:13+00:00,164.0,42.0,67.0,55.0
2024-07-18 21:06:14+00:00,163.0,42.0,66.0,55.0
2024-07-18 21:06:15+00:00,159.0,42.0,67.0,50.0
2024-07-18 21:06:16+00:00,169.0,38.0,66.0,65.0
2024-07-18 21:06:17+00:00,164.0,39.0,66.0,59.0
2024-07-18 21:06:18+00:00,153.0,37.0,64.0,52.0
2024-07-18 21:06:19+00:00,178.0,61.0,67.0,50.0
2024-07-18 21:06:20+00:00,180.0,62.0,66.0,52.0
2024-07-18 21:06:21+00:00,152.0,39.0,66.0,47.0
2024-07-18 21:06:22+00:00,168.0,40.0,64.0,64.0
2024-07-18 21:06:23+00:00,159.0,40.0,66.0,53.0
2024-07-18 21:06:24+00:00,156.0,39.0,65.0,52.0
2024-07-18 21:06:25+00:00,187.0,45.0,66.0,76.0
2024-07-18 21:06:26+00:00,181.0,66.0,67.0,48.0
2024-07-18 21:06:27+00:00,173.0,56.0,65.0,52.0
2024-07-18 21:06:28+00:00,164.0,50.0,66.0,48.0
2024-07-18 21:06:29+00:00,153.0,44.0,66.0,43.0
2024-07-18 21:06:30+00:00,188.0,40.0,66.0,82.0
2024-07-18 21:06:31+00:00,156.0,39.0,66.0,51.0
2024-07-18 21:06:32+00:00,197.0,55.0,64.0,78.0
2024-07-18 21:06:33+00:00,157.0,43.0,66.0,48.0
